scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
22,6,2,20,20:00,1.3595,0.0,1.86
22,6,2,21,21:00,1.4871,0.0,1.6302
22,6,2,22,22:00,1.5453,0.0,1.56
22,6,2,23,23:00,1.682,0.0,1.4802
23,6,3,0,00:00,1.995,0.0,1.3698
23,6,3,1,01:00,2.0575,0.0,1.0998
23,6,3,2,02:00,2.1285,0.0,0.7998
23,6,3,3,03:00,1.8937,0.0,0.99
23,6,3,4,04:00,1.68,0.0906,1.1802
23,6,3,5,05:00,1.3642,0.8686,1.6302
23,6,3,6,06:00,1.0225,4.357,2.5002
23,6,3,7,07:00,0.9297,12.9748,3.3702
23,6,3,8,08:00,0.9245,22.6137,4.0098
23,6,3,9,09:00,1.055,30.8605,4.2
23,6,3,10,10:00,1.3867,36.4494,4.1202
23,6,3,11,11:00,1.8838,37.7086,3.9
23,6,3,12,12:00,2.3144,35.4698,3.2598
23,6,3,13,13:00,2.4858,29.771,2.6898
23,6,3,14,14:00,2.3379,22.2811,3.63
23,6,3,15,15:00,1.9854,13.2676,3.8202
23,6,3,16,16:00,1.7239,4.8164,3.75
23,6,3,17,17:00,1.6601,1.0647,3.1398
23,6,3,18,18:00,1.5061,0.1534,2.61
23,6,3,19,19:00,1.4037,0.0,2.1198
23,6,3,20,20:00,1.3595,0.0,1.86
23,6,3,21,21:00,1.4871,0.0,1.6302
23,6,3,22,22:00,1.5453,0.0,1.56
23,6,3,23,23:00,1.682,0.0,1.4802
24,6,4,0,00:00,1.995,0.0,1.3698
24,6,4,1,01:00,2.0575,0.0,1.0998
24,6,4,2,02:00,2.1285,0.0,0.7998
24,6,4,3,03:00,1.8937,0.0,0.99
24,6,4,4,04:00,1.68,0.0293,1.1802
24,6,4,5,05:00,1.3642,0.3006,1.6302
24,6,4,6,06:00,1.0225,0.9461,2.5002
24,6,4,7,07:00,0.9297,5.0368,3.3702
24,6,4,8,08:00,0.9245,12.857,4.0098
24,6,4,9,09:00,1.055,19.1202,4.2
24,6,4,10,10:00,1.3867,23.7417,4.1202
24,6,4,11,11:00,1.8838,25.2862,3.9
24,6,4,12,12:00,2.3144,23.8614,3.2598
24,6,4,13,13:00,2.4858,19.4035,2.6898
24,6,4,14,14:00,2.3379,13.4164,3.63
24,6,4,15,15:00,1.9854,5.8794,3.8202
24,6,4,16,16:00,1.7239,1.287,3.75
24,6,4,17,17:00,1.6601,0.4775,3.1398
24,6,4,18,18:00,1.5061,0.0806,2.61
24,6,4,19,19:00,1.4037,0.0,2.1198
24,6,4,20,20:00,1.3595,0.0,1.86
24,6,4,21,21:00,1.4871,0.0,1.6302
24,6,4,22,22:00,1.5453,0.0,1.56
24,6,4,23,23:00,1.682,0.0,1.4802
